pair_id,source_title,cor_section,answer,question,local_or_sum,attribute1,attribute2,ex_or_im
7838350bcd81549e,the-abbot-of-inisfalen,1,with all his might,How did the Abbot pray while praying for a great player for Ireland?,local,action,,explicit
251a093508065479,the-abbot-of-inisfalen,1,low kneel'd,What did that good old Father do while the son began to dart?,local,action,,explicit
b53cc56c13885fc2,the-abbot-of-inisfalen,1,forgiveness of his sins,What will the Abbot pray for?,local,action,prediction,implicit
266765e9282e557d,the-abbot-of-inisfalen,1,peaceful,How will the Abbot feel praying?,local,feeling,prediction,implicit
93eeeb115a465bf8,the-abbot-of-inisfalen,1,It was time to pray.,Why did the Abbot wake up at the dawn of day?,local,causal relationship,,implicit
43421c78902454a9,the-abbot-of-inisfalen,2,happy,How will the Abbot feel hearing the bird singing?,local,feeling,prediction,implicit
edf018f21f6f58ba,the-abbot-of-inisfalen,2,The birds sung sweetly.,Why did the Abbot say he could never tire the bird's song?,local,causal relationship,,implicit
5621964319f45f6d,the-abbot-of-inisfalen,3,The oldest monk spoke Irish.,Why did the oldest monk approach the Abbot?,local,causal relationship,,implicit
b6406a76d0c25f28,the-abbot-of-inisfalen,3,new faces,What was the wondrous change the Abbot found?,local,action,,implicit
9a462a0146d35a52,the-abbot-of-inisfalen,4,The birds sang sweetly.,Why did the strange men give the Abbot absolution?,local,causal relationship,,implicit
868a1d6728105ffc,the-abbot-of-inisfalen,3,skeptical,How did the strange men feel towards Matthias?,local,feeling,,implicit
3e0697aced7c532b,the-abbot-of-inisfalen,1,Time's dominion,Where was the Father out of so far as the living may be?,local,setting,,explicit
c4f2d2354b0f53b5,the-abbot-of-inisfalen,1,blessed the little white singing-bird,What did the Abbot of Inisfalen do to the bird when he decided to leave?,local,action,,explicit
5175b90bb6625694,the-abbot-of-inisfalen,2,"a hazel, it sung upon a thorn",What did the small bird sing upon?,local,action,,explicit
ecdee0516c9a5ef8,the-abbot-of-inisfalen,4,blessed,How will the strange men feel after giving the Abbot absolution?,local,feeling,prediction,implicit
fbe7e899f797578e,the-abbot-of-inisfalen,4,The good old man was dead.,What happened after the two birds flew aloft?,local,outcome resolution,,explicit
f362b566da4c5f97,the-adventures-of-gilla-na-chreck-an-gour,1,a poor widow woman,Who lived down by the iron forge?,local,character,,explicit
c1ed017403c1507f,the-adventures-of-gilla-na-chreck-an-gour,1,down by the iron forge near Enniscorthy,Where did the old woman live?,local,setting,,explicit
a6277ccec2e1581e,the-adventures-of-gilla-na-chreck-an-gour,1,"fixed him in the ash-hole, near the fire, and piled the warm ashes about him",What did the old woman do to warm her son?,local,action,,explicit
f5f908ecd13a5f2b,the-adventures-of-gilla-na-chreck-an-gour,1,a goat-skin,What did the old woman get by book or by crook?,local,action,,explicit
0df665d2fdda56ed,the-adventures-of-gilla-na-chreck-an-gour,1,grand,How did the son feel when he fastened the goat-skin around his waist?,local,feeling,,explicit
15d99ead91a252c6,the-adventures-of-gilla-na-chreck-an-gour,1,He never done any good yet.,Why did the woman tell her son to take the rope and bring a bresna?,local,causal relationship,,explicit
5f6089ac5d5f5b0c,the-adventures-of-gilla-na-chreck-an-gour,1,a big joiant,Who came up to Tom?,local,character,,explicit
4f00ec18c2675f72,the-adventures-of-gilla-na-chreck-an-gour,1,Tom jumped a-one side and picked up a ram-pike.,What happened after Tom saw the joiant?,local,outcome resolution,action,explicit
298c205c5e625d10,the-adventures-of-gilla-na-chreck-an-gour,1,He'll give him that club.,What will the giant do if Tom spares his life?,local,action,prediction,explicit
aa09933344495ee2,the-adventures-of-gilla-na-chreck-an-gour,1,He'll win every battle he ever fights with it.,What will the club do as long as Tom keeps from sin?,local,action,prediction,explicit
7616fe14050b5249,the-adventures-of-gilla-na-chreck-an-gour,1,He sat down on the bresna and gave it a tap with the kippeen.,What happened after Tom got the club in his hands?,local,outcome resolution,,explicit
0f6626f535905cb7,the-adventures-of-gilla-na-chreck-an-gour,1,the widow's door,Where did the Bresna take Tom?,local,setting,,explicit
2444bbfee818550d,the-adventures-of-gilla-na-chreck-an-gour,2,Tom was sent off again to pick more.,What happened after the sticks were all burned?,local,outcome resolution,,explicit
a07b5fc0f6685c3f,the-adventures-of-gilla-na-chreck-an-gour,2,a giant with two heads on him,Who did Tom have to fight with this time?,local,character,,explicit
584ff85b1e875e7f,the-adventures-of-gilla-na-chreck-an-gour,2,a fife that nobody could help dancing when he was playing it,What did the giant say he would give Tom?,local,action,,explicit
4285d7142fca5bb1,the-adventures-of-gilla-na-chreck-an-gour,2,"dance home, with himself sitting on it",What did Tom make the giant do?,local,action,,explicit
3b5a7f01416955de,the-adventures-of-gilla-na-chreck-an-gour,2,a beautiful boy with three heads on him,Who was the next giant?,local,character,,explicit
f4c26cff44a45637,the-adventures-of-gilla-na-chreck-an-gour,2,He had neither prayers nor catechism no more nor the others.,Why did the next giant give Tom a bottle of green ointment?,local,causal relationship,,explicit
ba62c70a5ddf5093,the-adventures-of-gilla-na-chreck-an-gour,2,"wouldn't let Tom be burned, nor scalded, nor wounded",What did the green ointment do?,local,action,,explicit
4bd367dc79065b9b,the-adventures-of-gilla-na-chreck-an-gour,2,"Some of the little boys had no more manners nor if they were Dublin jackeens, and put out their tongues at Tom's club and Tom's goat-skin.",Why did Tom stop walking down street in the heel of the evening?,local,causal relationship,,explicit
08e81409fd7f523d,the-adventures-of-gilla-na-chreck-an-gour,2,proud,How did Tom feel after defeating the giants?,local,feeling,,explicit
3f8bfe2eec2f5ad2,the-adventures-of-gilla-na-chreck-an-gour,2,The King of Dublin's daughter was so melancholy that she didn't give a laugh for seven years.,What was proclaimed about the King of Dublin's daughter?,local,action,,explicit
037c328133b45342,the-adventures-of-gilla-na-chreck-an-gour,2,melancholy,How did the King of Dublin's daughter feel?,local,feeling,,explicit
0ace3a40cdfb581e,the-adventures-of-gilla-na-chreck-an-gour,2,She was so melancholy.,Why didn't the King of Dublin's daughter laugh for seven years?,local,causal relationship,,explicit
6258bc607ad35200,the-adventures-of-gilla-na-chreck-an-gour,2,grant her in marriage,What did the King promise to whoever would make her laugh three times?,local,action,,explicit
e6aa3ceb0809595d,the-adventures-of-gilla-na-chreck-an-gour,2,"curled his club at the little boys, and he set off along the yalla highroad to the town of Dublin",What happened after Tom kissed his mother?,local,outcome resolution,,explicit
9c4904b595515e67,the-adventures-of-gilla-na-chreck-an-gour,3,laughed and cursed at him,What did the guards do instead of letting Tom through?,local,action,,explicit
44f0738e2d9752d7,the-adventures-of-gilla-na-chreck-an-gour,3,A tap from Tom's club sent them headlong into the moat or down on the stones.,Why did the guards begin to beg for Tom to stay his hands?,local,causal relationship,,explicit
88dda20d005152e4,the-adventures-of-gilla-na-chreck-an-gour,3,drove his bagnet half an inch or so into his side,What did one of the guards do?,local,action,,explicit
8bf1222505e15d8e,the-adventures-of-gilla-na-chreck-an-gour,3,the King and Queen,Who was in the palace yard?,local,character,,explicit
85f7200036555430,the-adventures-of-gilla-na-chreck-an-gour,3,in a gallery,Where was the princess?,local,setting,,explicit
5556fa169c675d31,the-adventures-of-gilla-na-chreck-an-gour,3,to please the princess,Why were there wrestling and rinka-fadhas?,local,causal relationship,,explicit
256af148b78557fd,the-adventures-of-gilla-na-chreck-an-gour,3,His poor mother couldn't afford to buy razhurs.,Why did the young giant have long black hair and a short curly beard?,local,causal relationship,,explicit
07ade96161a7535f,the-adventures-of-gilla-na-chreck-an-gour,3,an envious wizened,Who wished to marry the princess?,local,character,,explicit
4d92e8775d095d23,the-adventures-of-gilla-na-chreck-an-gour,"3,4",make the beautiful princess laugh three times,What was Tom's business?,summary,action,,explicit
0639393abe865414,the-adventures-of-gilla-na-chreck-an-gour,4,to make hares of the king's best men,What did the red-headed fellow say Tom wanted?,local,action,,explicit
c454cf8708da5d11,the-adventures-of-gilla-na-chreck-an-gour,4,The princess was so amused that she let a great sweet laugh out of her that was heard all over the yard.,What happened after the princess saw Tom fight the men?,local,outcome resolution,,explicit
ce66736265d559bd,the-adventures-of-gilla-na-chreck-an-gour,4,glad,How did the king feel when Tom made the princess laugh?,local,feeling,,explicit
403a53ef3e9a57c6,the-adventures-of-gilla-na-chreck-an-gour,"4,5","There was no more fighting that day, and Tom was invited to dine with the royal family.",What happened after Tom said he quartered of the princess?,summary,outcome resolution,,explicit
7d188fe4e364573c,the-adventures-of-gilla-na-chreck-an-gour,5,"used to be serenading (sauntering) about the walls, and eating people and cattle",What did Redhead say the wolf used to do?,local,action,,explicit
95d880929c1b544c,the-adventures-of-gilla-na-chreck-an-gour,5,a jackeen,What will the Redhead send to show Tom where the wolf lives?,local,action,prediction,explicit
af87444e6bc55c08,the-adventures-of-gilla-na-chreck-an-gour,5,not well pleased,How did the princess feel about Tom?,local,feeling,,explicit
2c84ea52361a5977,the-adventures-of-gilla-na-chreck-an-gour,5,"Tom looked a different person with fine clothes and a nice green birredh over his long, curly hair; and besides, he'd got one laugh out of her.",Why did the princess feel not well pleased?,local,causal relationship,,explicit
594942f34f5b514f,the-adventures-of-gilla-na-chreck-an-gour,5,in the palace yard,Where was the wolf walking?,local,setting,,explicit
0889bd6cbec05f9b,the-adventures-of-gilla-na-chreck-an-gour,5,up in their gallery,"Where were the King, Queen, and princess safe?",local,setting,,explicit
fefc49ee8db65125,the-adventures-of-gilla-na-chreck-an-gour,5,Tom,Who was Gilla na Chreck an Gour?,local,causal relationship,,explicit
bdd773443abe5f29,the-adventures-of-gilla-na-chreck-an-gour,5,He must have all the king's daughter.,What will happen when Gilla na Chreck an Gour gets rid of the wolf?,local,outcome resolution,prediction,explicit
b889cd1efffd5aa6,the-adventures-of-gilla-na-chreck-an-gour,5,He began to play like vengeance.,What did Tom do after he pulled out his flute?,local,outcome resolution,action,explicit
6339e060a7485a1a,the-adventures-of-gilla-na-chreck-an-gour,5,get on his hind legs and dance Tatther Jack Walsh along with the rest.,What was the wolf obliged to do?,local,action,,explicit
0a82d2c3f7e7518a,the-adventures-of-gilla-na-chreck-an-gour,5,Redhead,Who was shut out along with the rest?,local,character,,explicit
55aa0f86330250c9,the-adventures-of-gilla-na-chreck-an-gour,"5,6",the wolf,Who had his eyes on Redhead?,summary,character,,explicit
b045348451f256a0,the-adventures-of-gilla-na-chreck-an-gour,6,Redhead,Who did the wolf keep his eyes on?,local,character,,explicit
d79394ac4e3058cd,the-adventures-of-gilla-na-chreck-an-gour,6,to see if Tom would give him leave to eat him,Why did the wolf keep his eyes on Tom?,local,causal relationship,,explicit
8a733921517e550c,the-adventures-of-gilla-na-chreck-an-gour,6,He was ready to drop out of his standing from fair tiresomeness.,Why was the wolf roaring?,local,causal relationship,,explicit
6e3abc078f885552,the-adventures-of-gilla-na-chreck-an-gour,6,There was no fear of anyone being kilt.,Why did the princess give another great laugh?,local,causal relationship,,explicit
5d634efcae315964,the-adventures-of-gilla-na-chreck-an-gour,6,put away that divel of a wolf,What did the king order Tom to do?,local,action,,explicit
909374628c755e2a,the-adventures-of-gilla-na-chreck-an-gour,6,mountains,Where did Tom tell the wolf to go?,local,setting,,explicit
fe901aa704b1584a,the-adventures-of-gilla-na-chreck-an-gour,6,"He said no more, but spit in his fist, and gave a flourish of his club.",What did Tom do after he told the wolf to go back to the mountains?,local,outcome resolution,,explicit
3b86166951e85337,the-adventures-of-gilla-na-chreck-an-gour,6,the foxy fellow,Who did not laugh during dinner?,local,character,,explicit
e1e71d5bb63d55c3,the-adventures-of-gilla-na-chreck-an-gour,7,how shabby it would look to reneague the adventure,What did Redhead nudge Tom about?,local,action,,explicit
422d2c674a2959c6,the-adventures-of-gilla-na-chreck-an-gour,7,through a street,Where did many bad women live?,local,setting,,explicit
5468c67f4b44552b,the-adventures-of-gilla-na-chreck-an-gour,7,rubbed himself over with the greenish ointment,What did Tom do before he knocked at the gates?,local,action,outcome resolution,explicit
